"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT16","WT17","WT18","WT19","WT21","WT22"
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2021-12-29","3.8",,,"0.0",,"0.0","50.0","-0.3","2.2","-1.6",,"  280","  270",,"9.4","12.5","    1",,,,,"    1",,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2021-12-30","3.2",,,"3.6",,"51.0","100.0","-1.9","0.0","-3.8",,"  110","  100",,"6.3","6.7","    1","    1",,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2021-12-31","3.1",,,"0.5",,"0.0","80.0","1.3","3.3","0.0",,"   60","   50",,"5.8","7.6","    1",,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-01-01","5.7",,,"7.4",,"99.0","30.0","-0.1","1.1","-7.1",,"   20","   20",,"9.4","11.2","    1",,,,,"    1",,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-01-02","3.7",,,"2.0",,"46.0","150.0","-6.8","-4.3","-10.5",,"   40","   30",,"8.9","11.6","    1",,,,,,,"    1",,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-01-03","4.0",,,"0.0",,"0.0","130.0","-6.6","-2.1","-9.3",,"  250","  240",,"8.9","10.7",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-01-04","5.3",,,"0.0",,"0.0","100.0","-4.8","1.1","-7.1",,"  160","  180",,"8.9","12.1",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-01-05","8.2",,,"10.9",,"203.0","100.0","-1.7","1.7","-7.7",,"  240","  250",,"14.3","19.2","    1","    1",,,,"    1",,,"    1",,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-01-06","5.1",,,"4.3",,"135.0","280.0","-6.1","-4.3","-12.1",,"  220","  220",,"10.7","13.9","    1",,,,,,,,"    1",,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-01-07","1.4",,,"0.0",,"0.0","280.0","-11.3","-5.5","-17.1",,"  180","  180",,"7.6","8.9","    1",,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-01-08","5.3",,,"1.0",,"0.0","230.0","-8.9","0.0","-13.2",,"  190","  190",,"9.4","13.4","    1",,,,,"    1",,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-01-09","7.4",,,"0.5",,"0.0","180.0","-2.1","1.1","-9.3",,"  300","  290",,"13.9","19.2","    1",,,,,"    1",,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-01-10","6.3",,,"0.0",,"0.0","150.0","-9.9","-8.2","-12.7",,"  290","  290",,"11.2","15.7",,,,,,,,"    1",,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-01-11","6.0",,,"0.0",,"0.0","150.0","-10.3","1.1","-12.7",,"  180","  200",,"11.6","15.2","    1",,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-01-12","4.2",,,"0.3",,"0.0","150.0","1.1","3.3","-0.5",,"  240","  240",,"12.5","15.7","    1",,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-01-13","2.1",,,"0.0",,"0.0","100.0","0.3","1.1","-1.6",,"   70","   70",,"5.4","7.2","    1",,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-01-14","6.4",,,"0.0",,"0.0","100.0","-3.4","0.0","-11.6",,"   70","   80",,"10.7","13.9",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-01-15","4.8",,,"0.0",,"0.0","100.0","-10.8","-7.7","-14.3",,"   60","   60",,"8.1","10.3",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-01-16","1.6",,,"0.0",,"0.0","100.0","-11.4","-2.1","-16.6",,"  110","  110",,"4.5","5.4",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-01-17","3.8",,,"0.5",,"0.0","100.0","-4.7","-1.6","-8.2",,"  300","  310",,"8.9","12.1","    1",,,,,"    1",,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-01-18","5.6",,,"0.0",,"0.0","100.0","-1.7","3.9","-2.7",,"  200","  190",,"10.7","14.8","    1",,,,,,,"    1",,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-01-19","7.4",,,"0.0",,"0.0","80.0","-0.3","5.6","-7.7",,"  240","  220",,"14.8","20.1",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-01-20","3.5",,,"0.0",,"0.0","80.0","-7.9","-7.1","-9.3",,"  340","  330",,"6.7","9.4",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-01-21","1.9",,,"0.0",,"0.0","50.0","-9.6","-5.5","-14.3",,"  170","  180",,"4.5","6.3",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-01-22","6.0",,,"1.0",,"18.0","50.0","-7.4","-2.7","-9.9",,"  280","  280",,"10.3","15.7","    1",,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-01-23","3.4",,,"3.3",,"53.0","130.0","-6.8","-4.9","-10.5",,"   30","   20",,"8.1","10.7","    1",,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-01-24","4.8",,,"3.0",,"51.0","130.0","-7.5","-4.3","-9.3",,"  190","  200",,"8.1","11.2","    1",,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-01-25","3.5",,,"0.8",,"30.0","150.0","-8.2","-7.7","-11.6",,"  290","  290",,"6.7","9.4","    1",,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-01-26","3.6",,,"0.0",,"0.0","150.0","-12.1","-7.7","-18.8",,"  230","  250",,"9.4","12.1",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-01-27","6.0",,,"1.0",,"13.0","150.0","-8.3","-1.0","-14.9",,"  360","  200",,"8.9","11.6","    1",,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-01-28","2.6",,,"0.0",,"0.0","150.0","-8.5","-6.6","-17.1",,"   30","   30",,"7.2","8.9",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-01-29","3.9",,,"0.3",,"8.0","150.0","-11.6","-6.0","-16.0",,"  180","  180",,"8.1","10.7","    1",,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-01-30","1.5",,,"0.0",,"0.0","150.0","-7.2","-3.2","-9.3",,"  330","  290",,"3.6","4.5","    1",,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-01-31","2.7",,,"0.0",,"0.0","150.0","-3.7","-1.0","-5.5",,"  130","  150",,"6.7","8.1","    1",,,,,,,"    1",,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-02-01","5.5",,,"4.6",,"0.0","130.0","0.2","7.8","-3.8",,"  180","  180",,"11.2","15.7","    1",,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-02-02","4.1",,,"13.5",,"130.0","50.0","-1.1","2.2","-7.1",,"   20","   20",,"8.9","11.2","    1","    1",,,,,,"    1",,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-02-03","5.5",,,"0.0",,"0.0","150.0","-7.3","-6.6","-12.7",,"   30","   20",,"8.9","11.2",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-02-04","2.2",,,"1.0",,"18.0","150.0","-11.6","-7.1","-16.6",,"   20","   30",,"6.7","8.5","    1",,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-02-05","3.6",,,"0.3",,"3.0","150.0","-9.9","-4.3","-17.7",,"  190","  190",,"9.8","13.9","    1",,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-02-06","5.1",,,"0.0",,"0.0","150.0","-5.9","0.0","-9.9",,"  210","  210",,"8.9","12.5",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-02-07","4.8",,,"0.5",,"20.0","130.0","-2.4","-1.0","-5.5",,"  290","  290",,"8.1","10.7","    1",,,,,"    1",,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-02-08","4.3",,,"0.0",,"0.0","150.0","-4.3","0.0","-6.6",,"  170","  160",,"7.2","8.9","    1",,,,,,,"    1",,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-02-09","5.8",,,"2.0",,"8.0","130.0","0.2","2.8","-1.6",,"  240","  230",,"9.8","12.5","    1",,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-02-10","5.1",,,"0.8",,"13.0","130.0","-0.9","0.6","-3.8",,"  210","  200",,"9.4","13.9","    1",,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-02-11","7.2",,,"12.7",,"94.0","200.0","0.2","3.3","-4.3",,"  320","  320",,"12.5","18.3","    1","    1",,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-02-12","5.0",,,"0.3",,"3.0","130.0","-5.6","-4.3","-9.3",,"  320","  320",,"10.7","14.8","    1",,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-02-13","1.9",,,"1.0",,"10.0","130.0","-9.4","-7.7","-16.6",,"   20","   20",,"6.3","7.6","    1",,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-02-14","3.4",,,"0.8",,"15.0","130.0","-11.7","-6.6","-16.0",,"  210","  200",,"7.2","8.9","    1",,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-02-15","4.3",,,"0.3",,"5.0","150.0","-6.2","-1.6","-8.2",,"  130","  130",,"8.9","11.2","    1",,,,,,,"    1",,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-02-16","6.9",,,"28.7",,"0.0","130.0","3.5","8.9","-2.1",,"  200","  190",,"11.2","15.7","    1",,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-02-17","5.3",,,"17.5",,"58.0","0.0","2.1","6.7","-7.1",,"  350","  350",,"8.9","11.6","    1",,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-02-18","7.7",,,"1.5",,"15.0","50.0","-6.8","-1.6","-9.3",,"  220","  210",,"13.9","20.6","    1",,,,,,,,"    1",,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-02-19","7.2",,,"2.0",,"30.0","100.0","-7.7","-1.0","-12.1",,"  270","  250",,"17.4","22.8","    1","    1",,,,,,"    1","    1",,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-02-20","7.7",,,"0.0",,"0.0","100.0","-3.6","8.9","-11.0",,"  230","  240",,"16.5","21.5",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-02-21","6.2",,,"0.0",,"0.0","0.0","2.0","3.3","-2.1",,"   80","   70",,"9.8","13.9",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-02-22","4.8",,,"16.0",,"0.0","0.0","0.9","4.4","-3.8",,"  260","  280",,"10.7","14.8","    1",,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-02-23","5.3",,,"0.0",,"3.0","0.0","-4.4","-3.8","-7.1",,"  280","  290",,"10.7","15.7","    1",,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-02-24","6.1",,,"0.3",,"3.0","0.0","-6.8","-2.1","-9.9",,"   70","   70",,"10.7","13.4","    1",,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-02-25","3.5",,,"3.0",,"51.0","50.0","-5.9","-2.1","-9.3",,"   30","   10",,"6.7","8.9","    1",,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-02-26","6.9",,,"0.0",,"5.0","30.0","-4.5","-1.6","-6.6",,"  240","  240",,"13.0","15.7","    1",,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-02-27","6.2",,,"0.0",,"0.0","0.0","-0.6","2.2","-3.8",,"  280","  240",,"9.4","13.0",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-02-28","4.3",,,"0.0",,"0.0","0.0","-1.7","4.4","-6.6",,"  180","  150",,"8.9","12.5",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-03-01","4.0",,,"0.0",,"0.0","0.0","3.3","7.8","-2.7",,"  310","  290",,"7.6","10.7",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-03-02","3.4",,,"0.3",,"3.0","0.0","-0.7","5.0","-6.6",,"   20","  360",,"7.6","10.3","    1",,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-03-03","3.3",,,"0.0",,"0.0","0.0","-2.9","0.6","-8.2",,"   10","   10",,"7.2","9.8",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-03-04","1.3",,,"0.0",,"0.0","0.0","-2.9","5.6","-9.3",,"  100","   90",,"4.5","5.8",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-03-05","5.9",,,"0.3",,"0.0","0.0","5.4","17.8","0.0",,"  190","  200",,"13.4","17.0",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-03-06","9.1",,,"5.8",,"0.0","0.0","8.6","14.4","1.7",,"  250","  260",,"21.0","27.7","    1",,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-03-07","4.2",,,"9.9",,"61.0","30.0","0.7","1.7","-0.5",,"  300","  290",,"9.4","13.0","    1",,,,,"    1",,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-03-08","3.8",,,"0.3",,"3.0","30.0","-0.2","2.8","-4.3",,"  190","  200",,"7.6","11.2",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-03-09","4.5",,,"0.0",,"0.0","30.0","-0.6","3.9","-3.2",,"  260","  260",,"9.8","12.5","    1",,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-03-10","3.3",,,"0.5",,"5.0","0.0","-2.5","0.0","-6.6",,"  300","  290",,"6.3","8.9","    1",,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-03-11","4.6",,,"2.5",,"41.0","30.0","-4.9","-0.5","-7.7",,"  250","  300",,"12.5","16.1","    1","    1",,,,,,,"    1",,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-03-12","6.0",,,"0.0",,"3.0","30.0","-8.3","-7.7","-11.0",,"  290","  320",,"10.3","13.9","    1",,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-03-13","5.7",,,"1.0",,"20.0","30.0","-4.7","4.4","-9.3",,"  240","  240",,"11.6","14.8","    1",,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-03-14","3.7",,,"0.0",,"0.0","0.0","4.3","12.2","-1.6",,"  250","  260",,"9.8","11.6",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-03-15","2.8",,,"0.0",,"0.0","0.0","4.1","10.0","0.0",,"   80","   80",,"6.7","8.9","    1",,,,,,,"    1",,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-03-16","3.1",,,"0.0",,"0.0","0.0","5.9","18.3","-2.1",,"  240","  230",,"8.1","9.8","    1",,,,,,,"    1",,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-03-17","3.7",,,"0.0",,"0.0","0.0","12.8","19.4","6.7",,"  270","  250",,"6.7","8.9",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-03-18","6.7",,,"7.1",,"0.0","0.0","8.4","10.6","3.3",,"   50","   40",,"11.6","15.7","    1",,"    1",,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-03-19","4.3",,,"1.8",,"0.0","0.0","4.0","6.1","2.8",,"  300","  310",,"7.6","10.7","    1",,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-03-20","2.8",,,"0.0",,"0.0","0.0","5.6","13.3","-1.0",,"  250","  270",,"7.2","8.9","    1",,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-03-21","4.2",,,"0.0",,"0.0","0.0","6.9","16.7","-1.0",,"   70","   80",,"10.3","13.9",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-03-22","8.5",,,"3.0",,"0.0","0.0","5.3","7.8","2.8",,"  100","  100",,"12.5","16.1","    1",,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-03-23","6.4",,,"6.6",,"0.0","0.0","5.9","8.3","3.9",,"  100","   90",,"11.6","16.1","    1",,"    1",,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-03-24","6.1",,,"6.4",,"0.0","0.0","6.4","8.9","0.6",,"  240","  210",,"9.4","13.4","    1",,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-03-25","6.1",,,"3.8",,"5.0","0.0","3.0","7.8","0.6",,"  250","  250",,"12.5","15.7","    1",,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-03-26","6.9",,,"1.3",,"13.0","0.0","0.1","1.1","-3.8",,"  300","  300",,"10.7","14.8","    1",,,,,,,"    1",,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-03-27","6.2",,,"0.0",,"0.0","0.0","-3.8","-1.6","-6.6",,"  330","  290",,"10.3","15.2",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-03-28","4.0",,,"0.0",,"0.0","0.0","-4.7","0.6","-8.2",,"  320","  310",,"8.1","13.9",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-03-29","5.2",,,"0.8",,"0.0","0.0","-2.4","5.0","-8.8",,"  130","  120",,"9.8","13.4",,,,"    1","    1",,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-03-30","5.6",,,"28.7",,"0.0","0.0","4.8","14.4","0.6",,"  120","  140",,"10.3","14.8","    1",,,,,"    1",,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-03-31","6.8",,,"8.9",,"0.0","0.0","7.7","13.3","0.0",,"  240","  250",,"16.1","21.0","    1",,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-04-01","4.8",,,"0.0",,"0.0","0.0","0.4","2.8","-3.8",,"  320","  290",,"9.4","13.0",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-04-02","2.6",,,"2.5",,"0.0","0.0","-0.1","5.0","-4.9",,"  180","  180",,"6.7","8.1","    1",,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-04-03","2.4",,,"0.0",,"0.0","0.0","3.4","9.4","0.6",,"  320","  330",,"5.8","8.1","    1",,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-04-04","3.7",,,"10.7",,"3.0","0.0","4.6","8.3","0.6",,"  120","  170",,"7.2","10.3","    1",,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-04-05","3.8",,,"0.0",,"0.0","0.0","5.8","13.3","2.2",,"  100","   90",,"8.1","10.3","    1",,,,,,,"    1",,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-04-06","6.4",,,"17.5",,"0.0","0.0","8.6","12.2","5.6",,"  240","  250",,"11.6","16.1","    1",,,,,,,"    1",,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-04-07","6.0",,,"0.3",,"0.0","0.0","6.2","7.2","3.9",,"  240","  250",,"10.3","13.4",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-04-08","4.4",,,"2.8",,"0.0","0.0","4.3","7.2","-0.5",,"  320","  320",,"8.9","11.6","    1",,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-04-09","4.1",,,"0.3",,"0.0","0.0","1.2","4.4","-1.0",,"  290","  300",,"8.9","11.6","    1",,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-04-10","3.6",,,"0.0",,"0.0","0.0","3.7","14.4","-4.3",,"  140","  150",,"9.4","13.0",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-04-11","5.6",,,"0.0",,"0.0","0.0","11.7","15.0","3.9",,"  250","  250",,"11.6","15.2",,,"    1",,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-04-12","4.6",,,"0.0",,"0.0","0.0","9.6","19.4","0.0",,"  130","  140",,"9.8","14.3",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-04-13","5.1",,,"18.5",,"0.0","0.0","16.9","19.4","8.9",,"  250","  270",,"13.9","19.2","    1",,"    1",,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-04-14","9.7",,,"2.5",,"0.0","0.0","8.5","9.4","0.6",,"  240","  240",,"19.2","25.9","    1",,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-04-15","8.6",,,"0.0",,"0.0","0.0","5.7","7.2","3.3",,"  230","  230",,"15.7","20.6",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-04-16","4.2",,,"0.0",,"0.0","0.0","2.2","3.9","-1.0",,"  280","  290",,"10.7","14.3",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2022-04-17","3.7",,,"0.0",,"0.0","0.0","1.3","6.7","-2.7",,"   90","   90",,"7.6","9.8",,,,,,,,,,,,,,,,,,
