"n_buzzes","ODBA","duration","depth","exposure","dive_state","ind_size","sound_level","time_of_day","group_size","water_depth","individual"
0,2.22285730004698,11.5999999999985,1.70799972521503,1,"Surf","Large",0,23.5702777777778,9,550,"gm09_156b"
0,1.74248523668363,11.1999999999971,1.43291722434541,1,"Surf","Large",0,23.5736111111111,9,550,"gm09_156b"
0,0.890968852623948,11.1999999999971,1.50472355503653,1,"Surf","Large",0,23.5769444444444,9,550,"gm09_156b"
0,0.744150131059978,10,1.0084263143361,1,"Surf","Large",0,23.5802777777778,9,550,"gm09_156b"
0,0.817367111890006,8.60000000000218,1.12188533333292,1,"Surf","Large",0,23.5836111111111,9,550,"gm09_156b"
0,0.761212551984839,9,1.11382477273819,1,"Surf","Large",0,23.5866666666667,11,550,"gm09_156b"
0,2.26864282165627,9,1.33375782037091,1,"Surf","Large",0,23.59,11,550,"gm09_156b"
0,1.69753344756341,12.2000000000007,1.99429323697876,1,"Surf","Large",0,23.5927777777778,11,550,"gm09_156b"
0,2.12611288743452,16,2.360418232794,1,"Surf","Large",0,23.5963888888889,11,550,"gm09_156b"
0,1.94558539650635,15.1999999999971,2.48284475437094,1,"Travel","Large",0,23.6011111111111,13,550,"gm09_156b"
0,2.16207157224852,13.7999999999993,2.65387395686603,1,"Travel","Large",0,23.6055555555556,13,550,"gm09_156b"
0,2.20152971198372,14.7999999999993,2.81622824402546,1,"Travel","Large",0,23.6094444444444,13,550,"gm09_156b"
0,2.21885893742282,18.2000000000007,3.67039801004772,1,"Travel","Large",0,23.6138888888889,13,550,"gm09_156b"
0,2.20466794787904,26.5999999999985,5.90268670870977,1,"Directed","Large",0,23.6191666666667,13,550,"gm09_156b"
0,2.41737375064206,13,2.88044628438519,1,"Travel","Large",0,23.6266666666667,13,550,"gm09_156b"
0,2.07807770913373,21,3.38575869457596,1,"Travel","Large",0,23.6302777777778,13,550,"gm09_156b"
9,3.26173368030836,601.399999999998,545.305276263841,1,"Foraging","Large",0,23.6761111111111,15,550,"gm09_156b"
0,1.12645551615579,10,1.85746691625488,1,"Surf","Large",0,23.8433333333333,15,550,"gm09_156b"
0,0.82274084512342,7.79999999999927,0.876864133027243,1,"Surf","Large",0,23.8463888888889,15,550,"gm09_156b"
0,1.0828051487993,7.79999999999927,0.892199165996536,1,"Surf","Large",0,23.8486111111111,15,550,"gm09_156b"
0,1.68297637812553,7.40000000000146,0.724331977164719,1,"Surf","Large",0,23.8511111111111,15,550,"gm09_156b"
0,1.04861228489962,8.79999999999927,1.16052404809802,1,"Surf","Large",0,23.8536111111111,15,550,"gm09_156b"
0,1.31224824856911,9,1.21010370564502,1,"Travel","Large",0,23.8561111111111,15,550,"gm09_156b"
0,1.23121267699426,9.20000000000073,1.09845194290602,1,"Travel","Large",0,23.8588888888889,15,550,"gm09_156b"
0,2.20425273371903,9.40000000000146,1.35214826326299,1,"Travel","Large",0,23.8616666666667,15,550,"gm09_156b"
0,2.48229475390411,10,1.65142479848658,1,"Travel","Large",0,23.8644444444444,15,550,"gm09_156b"
0,1.58150639663231,9.60000000000218,1.41804242404169,1,"Travel","Large",0,23.8675,15,550,"gm09_156b"
0,1.74622542199525,11,1.93492141299182,1,"Travel","Large",0,23.8702777777778,15,550,"gm09_156b"
0,2.36929016636394,12,2.30036621018447,1,"Travel","Large",0,23.8736111111111,15,550,"gm09_156b"
0,2.06910158040196,13.5999999999985,2.81293336040325,1,"Travel","Large",0,23.8772222222222,15,550,"gm09_156b"
0,2.01612880878187,9.79999999999927,1.60346042585305,1,"Travel","Large",0,23.8811111111111,15,550,"gm09_156b"
0,2.11461084418073,10.7999999999993,1.94491723313522,1,"Travel","Large",0,23.8841666666667,15,550,"gm09_156b"
0,1.47502764119992,10.8000000000029,2.05119403078063,1,"Travel","Large",0,23.8872222222222,15,550,"gm09_156b"
0,2.02639142696562,11,1.94560671064692,1,"Travel","Large",0,23.8905555555556,15,550,"gm09_156b"
0,2.18393602993386,11.4000000000015,1.97087435426052,1,"Travel","Large",0,23.8936111111111,15,550,"gm09_156b"
0,1.54243009687847,8.20000000000073,1.16189675708803,1,"Travel","Large",0,23.8969444444444,15,550,"gm09_156b"
0,2.7625451019348,17.4000000000015,3.01540978875788,1,"Travel","Large",0,23.8994444444444,15,550,"gm09_156b"
0,2.1271139200552,17.2000000000007,3.5305117308118,1,"Travel","Large",0,23.9044444444444,15,550,"gm09_156b"
0,1.26016210972766,12,2.05611493712435,1,"Travel","Large",0,23.9094444444444,15,550,"gm09_156b"
0,2.36049155200399,11.3999999999978,2.10056259176353,1,"Travel","Large",0,23.9130555555556,15,550,"gm09_156b"
0,1.89453111722946,44,10.4913354085903,1,"Directed","Large",0,23.9163888888889,15,550,"gm09_156b"
0,1.18439903158332,11,1.61620601595496,1,"Surf","Large",0,23.9286111111111,15,550,"gm09_156b"
0,2.68284165421704,8.40000000000146,1.39475841684935,1,"Surf","Large",0,23.9325,16.5,550,"gm09_156b"
0,2.44623564512592,13.7999999999993,2.53681953527392,1,"Surf","Large",0,23.935,16.5,550,"gm09_156b"
0,2.48181423248751,16.6000000000022,2.90769864262578,1,"Surf","Large",0,23.9388888888889,18,550,"gm09_156b"
0,1.74477437653479,13.7999999999993,2.45600865680106,1,"Surf","Large",0,23.9436111111111,18,550,"gm09_156b"
2,2.00409927933719,35.2000000000007,6.36223294537512,1,"Directed","Large",0,23.9477777777778,18,550,"gm09_156b"
0,1.40430030526589,16.7999999999993,3.27780884446947,1,"Surf","Large",0,23.9577777777778,9.5,550,"gm09_156b"
0,1.26885120995998,7.79999999999927,1.12678441135539,1,"Surf","Large",0,23.9644444444444,9.5,550,"gm09_156b"
0,1.26066034905299,13,2.13689941575438,1,"Surf","Large",0,23.9672222222222,9.5,550,"gm09_156b"
0,1.85030475825274,14.3999999999978,2.37325962781259,1,"Surf","Large",0,23.9711111111111,9.5,550,"gm09_156b"
0,1.77961485111265,29,5.10017448784111,1,"Travel","Large",0,23.9752777777778,1,550,"gm09_156b"
0,1.70500420110672,18.5999999999985,3.70019319026157,1,"Travel","Large",0,23.9836111111111,1,550,"gm09_156b"
1,1.29589625626981,69.8000000000029,10.1996964771706,1,"Scouting","Large",0,23.9888888888889,1,550,"gm09_156b"
0,0.888991121389872,12.3999999999978,1.78475869154613,1,"Travel","Large",0,0.00861111111111111,1,550,"gm09_156b"
0,0.863253638235523,10.2000000000007,1.53399694836583,1,"Travel","Large",0,0.0125,1,550,"gm09_156b"
0,1.32875251037161,13.4000000000015,2.32966432852326,1,"Travel","Large",0,0.0158333333333333,1,550,"gm09_156b"
0,1.29650978050973,11.7999999999993,1.77903027235636,1,"Travel","Large",0,0.0197222222222222,1,550,"gm09_156b"
0,1.09608070132591,12.2000000000007,2.0328948885886,1,"Travel","Large",0,0.0230555555555556,1,550,"gm09_156b"
0,1.34497035809039,12.6000000000022,2.14040399462285,1,"Travel","Large",0,0.0266666666666667,1,550,"gm09_156b"
0,1.04041654357532,12,2.17394444769468,1,"Travel","Large",0,0.0305555555555556,1,550,"gm09_156b"
0,0.863066727515923,12.4000000000015,1.99070557662821,0,"Surf","Large",0,0.0338888888888889,1,550,"gm09_156b"
0,1.57308958820244,13,2.45399327277356,0,"Surf","Large",0,0.0377777777777778,1,550,"gm09_156b"
0,0.893502667511958,15.8000000000029,3.18940369844416,0,"Surf","Large",0,0.0413888888888889,1,550,"gm09_156b"
0,1.76819216619385,17.5999999999985,3.32588076266219,0,"Surf","Large",0,0.0461111111111111,1,550,"gm09_156b"
0,1.73517061971461,13.3999999999978,2.28359603531679,0,"Surf","Large",0,0.0511111111111111,1,550,"gm09_156b"
0,1.4498904672297,17.2000000000007,3.00952176659497,0,"Surf","Large",0,0.055,1,550,"gm09_156b"
9,2.8472957991806,634.200000000001,554.441357974039,0,"Foraging","Large",0,0.0741666666666667,18,550,"gm09_156b"
0,0.983550044389305,10.3999999999978,1.90328097531581,0,"Surf","Large",0,0.250555555555556,18,550,"gm09_156b"
0,0.860733394639659,8.40000000000146,0.969368662317179,0,"Surf","Large",0,0.253611111111111,18,550,"gm09_156b"
0,0.887105449233932,8,0.94177851180676,0,"Surf","Large",0,0.256666666666667,18,550,"gm09_156b"
0,0.722137002587377,9.40000000000146,1.20731069586656,0,"Surf","Large",0,0.258888888888889,18,550,"gm09_156b"
0,0.709760677197631,8.20000000000073,0.997793745889803,0,"Surf","Large",0,0.262222222222222,18,550,"gm09_156b"
0,0.960336770912073,8.20000000000073,1.17930206967427,0,"Surf","Large",0,0.265,18,550,"gm09_156b"
0,0.782762456429114,8.60000000000218,1.16752100589995,0,"Surf","Large",0,0.267777777777778,18,550,"gm09_156b"
0,0.794143142441296,8.40000000000146,1.10627910519323,0,"Surf","Large",0,0.270833333333333,18,550,"gm09_156b"
0,1.74623062167731,9.20000000000073,1.36792307080585,0,"Surf","Large",0,0.273611111111111,18,550,"gm09_156b"
0,0.63445559482949,8.79999999999927,1.20478639505788,0,"Surf","Large",0,0.276944444444444,18,550,"gm09_156b"
0,1.80504431877893,12.5999999999985,2.13081703338803,0,"Surf","Large",0,0.279722222222222,18,550,"gm09_156b"
0,1.41469113791779,12.2000000000007,2.12770368256031,0,"Surf","Large",0,0.283333333333333,18,550,"gm09_156b"
0,1.6737285291887,13.5999999999985,2.37061235923445,0,"Surf","Large",0,0.286944444444444,18,550,"gm09_156b"
0,1.41439101174837,12,2.00202151470402,0,"Surf","Large",0,0.290833333333333,18,550,"gm09_156b"
0,1.296290495524,13.3999999999978,2.4090728229014,0,"Surf","Large",0,0.294444444444444,18,550,"gm09_156b"
0,1.6847011419804,11.7999999999993,1.72712712571214,0,"Surf","Large",0,0.298333333333333,18,550,"gm09_156b"
0,1.52743789841445,12.4000000000015,2.08977170304967,0,"Surf","Large",0,0.301666666666667,18,550,"gm09_156b"
0,1.0963468328639,12.5999999999985,2.25135419175144,0,"Surf","Large",0,0.305555555555556,18,550,"gm09_156b"
0,1.52886179937791,12.3999999999978,2.19160447756225,0,"Surf","Large",0,0.309166666666667,18,550,"gm09_156b"
0,1.07158277204645,11.3999999999978,1.86975204156952,0,"Surf","Large",0,0.312777777777778,18,550,"gm09_156b"
0,1.34691366148858,10.1999999999971,1.65883733705248,0,"Surf","Large",0,0.316111111111111,18,550,"gm09_156b"
0,1.54714700113336,10.7999999999993,1.83020769884453,0,"Surf","Large",0,0.319444444444444,18,550,"gm09_156b"
0,1.35693531933909,13.1999999999971,2.3876147544415,0,"Travel","Large",0,0.322777777777778,18,550,"gm09_156b"
0,1.3909703268307,14.5999999999985,2.71045440568046,0,"Travel","Large",0,0.326666666666667,18,550,"gm09_156b"
0,1.20538565888173,13.7999999999993,2.56752440893063,0,"Travel","Large",0,0.330833333333333,18,550,"gm09_156b"
0,1.58656551655739,12.7999999999993,2.48102436186801,0,"Travel","Large",0,0.335,18,550,"gm09_156b"
0,1.32808694308244,13.2000000000007,2.38127514782379,0,"Travel","Large",0,0.338888888888889,18,550,"gm09_156b"
0,0.885926820846313,14.2000000000007,2.3631563712382,0,"Surf","Large",0,0.342777777777778,18,550,"gm09_156b"
0,1.30019803204827,14,2.38905201417952,0,"Surf","Large",0,0.346666666666667,18,550,"gm09_156b"
0,1.28310554290547,20.2000000000007,4.1149645529782,0,"Surf","Large",0,0.350833333333333,18,550,"gm09_156b"
0,1.36234135095542,20,3.54392539093518,0,"Surf","Large",0,0.356666666666667,18,550,"gm09_156b"
0,1.03268307822873,70.4000000000015,17.570040223104,0,"Crowded","Large",0,0.3625,18,550,"gm09_156b"
0,0.987073726045715,15.4000000000015,2.86692652464648,0,"Surf","Large",0,0.382222222222222,18,550,"gm09_156b"
0,0.888126515151382,13.5999999999985,2.44131354658408,0,"Surf","Large",0,0.386666666666667,18,550,"gm09_156b"
0,1.2084661396249,13.3999999999978,2.38981606109032,0,"Surf","Large",0,0.390555555555556,18,550,"gm09_156b"
0,1.13911292741898,14.1999999999971,2.78420716963116,0,"Surf","Large",0,0.394444444444444,18,550,"gm09_156b"
0,1.14047962936971,15.3999999999978,2.84436520926256,0,"Surf","Large",0,0.398611111111111,18,550,"gm09_156b"
0,1.12855038029397,17.2000000000007,3.44566469999738,0,"Surf","Large",0,0.403055555555556,18,550,"gm09_156b"
0,0.974272540846714,17.7999999999993,3.37093258265482,0,"Surf","Large",0,0.408055555555556,18,550,"gm09_156b"
0,1.31280331459921,39.8000000000029,7.25671374753348,0,"Crowded","Large",0,0.413055555555556,18,550,"gm09_156b"
0,0.609299275862841,46.5999999999985,7.26739252083555,0,"Crowded","Large",0,0.424444444444444,18,550,"gm09_156b"
0,0.610459609559142,122,17.072408591522,0,"Crowded","Large",0,0.4375,18,550,"gm09_156b"
0,1.20064407853664,24.5999999999985,3.95948660467765,0,"Surf","Large",0,0.471666666666667,18,550,"gm09_156b"
0,0.997145327725907,21,3.33388427300573,0,"Surf","Large",0,0.479166666666667,18,550,"gm09_156b"
0,1.41251953843678,26,3.46483214057675,0,"Surf","Large",0,0.485555555555556,18,550,"gm09_156b"
0,1.25275680584243,26.4000000000015,4.78819768602425,0,"Surf","Large",0,0.493333333333333,18,550,"gm09_156b"
0,0.848166439759032,77.6000000000022,16.1913341429781,0,"Crowded","Large",0,0.500833333333333,18,550,"gm09_156b"
0,1.52867029017856,33.7999999999993,2.16492020216804,0,"Surf","Large",0,0.5225,18,550,"gm09_156b"
0,0.987299344541568,12.5999999999985,1.84006262658048,0,"Surf","Large",0,0.532777777777778,18,550,"gm09_156b"
2,1.00865735404014,48.2000000000007,2.14808241298027,0,"Crowded","Large",0,0.536944444444444,18,550,"gm09_156b"
0,1.10608487821565,10.8000000000029,1.19639549955399,0,"Surf","Large",0,0.550833333333333,18,550,"gm09_156b"
0,0.389549466363189,28.3999999999978,2.58814361743092,0,"Surf","Large",0,0.554722222222222,18,550,"gm09_156b"
0,1.1424296133451,88,5.69796625154101,0,"Crowded","Large",0,0.563333333333333,18,550,"gm09_156b"
0,0.689257744864765,12,1.39800140489467,0,"Surf","Large",0,0.601111111111111,18,550,"gm09_156b"
0,0.580828014407418,20.5999999999985,2.49076766726315,0,"Travel","Large",0,0.607777777777778,18,550,"gm09_156b"
0,1.09934217103288,42.2000000000007,5.4520559660141,0,"Crowded","Large",0,0.614166666666667,18,550,"gm09_156b"
4,2.81751253828475,51.7999999999993,10.7594301889065,0,"Crowded","Large",0,0.626111111111111,18,550,"gm09_156b"
2,1.85877997820253,51.7999999999993,7.10978452297766,0,"Directed","Large",0,0.640833333333333,18,550,"gm09_156b"
0,1.6630584543446,23,3.67522047563437,0,"Travel","Large",0,0.655277777777778,18,550,"gm09_156b"
0,1.23370635849409,48.1999999999971,12.1970491099898,0,"Scouting","Large",0,0.691111111111111,1,550,"gm09_156b"
0,3.5646053568636,15.1999999999971,3.13167127328643,0,"Travel","Large",0,0.704722222222222,1,550,"gm09_156b"
0,2.13213909782951,7,1.38112502621924,0,"Travel","Large",0,0.709166666666667,1,550,"gm09_156b"
3,2.07257096013287,120.600000000002,14.9193054783721,0,"Crowded","Large",0,0.711111111111111,18,550,"gm09_156b"
1,1.93326341710947,19.5999999999985,2.73095015298818,0,"Travel","Large",0,0.745,18,550,"gm09_156b"
0,1.10659491509669,5,0.724813881175802,0,"Travel","Large",0,0.7525,18,550,"gm09_156b"
1,1.77318907819327,4.79999999999927,0.611503422865252,0,"Travel","Large",0,0.755833333333333,18,550,"gm09_156b"
1,1.47865161661082,7.40000000000146,1.05380804473708,0,"Travel","Large",0,0.763055555555556,18,550,"gm09_156b"
1,1.59595179035815,19.7999999999993,4.34586489196913,0,"Travel","Large",0,0.765833333333333,18,550,"gm09_156b"
3,1.94856937694475,37.6000000000022,15.1290178507994,0,"Crowded","Large",0,0.771388888888889,18,550,"gm09_156b"
7,1.6591062722623,135.400000000001,20.7546669364549,0,"Crowded","Large",0,0.781944444444444,18,550,"gm09_156b"
1,3.22263723383288,17,2.35654468998734,0,"Travel","Large",0,0.82,18,500,"gm09_156b"
2,1.77801907624701,44.7999999999993,9.42206338404653,0,"Crowded","Large",0,0.824722222222222,18,550,"gm09_156b"
2,1.85550725148041,30.7999999999993,4.29692728242722,0,"Surf","Large",0,0.8375,18,500,"gm09_156b"
0,1.47011712796072,17.8000000000029,3.63527855815229,0,"Surf","Large",0,0.846666666666667,18,500,"gm09_156b"
0,1.97520628884212,13.7999999999993,2.3424360896181,0,"Surf","Large",0,0.851944444444444,18,500,"gm09_156b"
0,1.53519555739685,19.8000000000029,3.8377957681439,0,"Surf","Large",0,0.855833333333333,18,500,"gm09_156b"
0,1.6390087266958,16.4000000000015,2.91916477050002,0,"Surf","Large",0,0.861666666666667,18,500,"gm09_156b"
3,2.36113436533912,94,23.2044747415503,0,"Scouting","Large",0,0.866388888888889,2,500,"gm09_156b"
0,1.96624700269394,15.4000000000015,2.90446691189191,0,"Travel","Large",0,0.8925,2,500,"gm09_156b"
0,1.95548129146966,13.4000000000015,2.70330265813652,0,"Travel","Large",0,0.896944444444444,2,500,"gm09_156b"
0,2.21327902650299,20.4000000000015,4.01906287647954,0,"Travel","Large",0,0.900833333333333,2,500,"gm09_156b"
0,2.3544191283431,18.7999999999993,3.4917380902243,0,"Travel","Large",0,0.906666666666667,2,500,"gm09_156b"
0,1.92088768346192,29.7999999999993,4.48832009961226,0,"Travel","Large",0,0.912222222222222,2,450,"gm09_156b"
0,2.58125963511011,30.8000000000029,3.7453534831668,0,"Travel","Large",0,0.920555555555556,3,450,"gm09_156b"
0,2.48581897849439,65.5999999999985,12.3297297707927,0,"Scouting","Large",0,0.929444444444444,4,450,"gm09_156b"
1,1.89375492571008,50.5999999999985,10.014689247061,0,"Scouting","Large",0,0.947777777777778,4,400,"gm09_156b"
0,2.05615778847138,19.2000000000007,3.73272159246094,0,"Travel","Large",0,0.961944444444444,4,450,"gm09_156b"
0,1.96915831548998,43.1999999999971,7.66067919363485,0,"Scouting","Large",0,0.9675,4,450,"gm09_156b"
0,2.48593375556587,18,3.4932425738815,0,"Travel","Large",0,0.979722222222222,4,450,"gm09_156b"
0,2.34013847365668,19.6000000000022,4.1628980496782,0,"Travel","Large",0,0.984722222222222,4,400,"gm09_156b"
0,1.91776420148808,26.2000000000007,3.65738427892224,0,"Travel","Large",0,0.990277777777778,4,500,"gm09_156b"
0,2.30418350213468,21.6000000000022,4.13399225392036,0,"Travel","Large",0,0.997777777777778,4,500,"gm09_156b"
0,2.27426884703014,21.7999999999993,3.91395901187542,0,"Travel","Large",0,1.00416666666667,4,450,"gm09_156b"
0,1.85164677939767,35.2000000000007,4.77403175834994,0,"Travel","Large",0,1.01027777777778,4,450,"gm09_156b"
0,2.3067675787052,40,4.2778250558362,0,"Directed","Large",0,1.02027777777778,4,450,"gm09_156b"
0,2.19402025055075,39.7999999999993,5.09790878002902,0,"Directed","Large",0,1.03166666666667,4,500,"gm09_156b"
0,2.6654037725471,20.2000000000007,3.46308650914943,0,"Travel","Large",0,1.04277777777778,4,450,"gm09_156b"
0,2.58741917286479,18.7999999999993,3.41610971067738,0,"Travel","Large",0,1.04861111111111,4,450,"gm09_156b"
0,2.57423913357474,16.7999999999993,3.05490705939793,0,"Travel","Large",0,1.05416666666667,4,450,"gm09_156b"
0,2.59563589398776,31.5999999999985,4.20979087394936,0,"Travel","Large",0,1.05888888888889,4,450,"gm09_156b"
0,2.4748187105629,19.6000000000022,3.78131540238441,0,"Travel","Large",0,1.06777777777778,4,450,"gm09_156b"
0,2.47346511160017,21.7999999999993,3.86939409600602,0,"Travel","Large",0,1.07333333333333,4,450,"gm09_156b"
0,2.46389994514186,45.3999999999978,4.50186431217195,0,"Directed","Large",0,1.07972222222222,4,450,"gm09_156b"
0,2.31864822055786,41.7999999999993,4.82871634970076,0,"Directed","Large",0,1.0925,4,450,"gm09_156b"
0,2.62170241978204,20.4000000000015,3.35232010827629,0,"Travel","Large",0,1.10416666666667,4,450,"gm09_156b"
0,2.63673649647022,21.2000000000007,3.79862655664966,0,"Travel","Large",0,1.11,4,450,"gm09_156b"
0,2.40908836592698,24,3.98449779433471,0,"Travel","Large",0,1.11611111111111,4,450,"gm09_156b"
0,2.40200870261506,30,4.00452397627787,0,"Travel","Large",0,1.12305555555556,4,450,"gm09_156b"
0,2.49773493513842,25.7999999999993,4.00660233209715,0,"Travel","Large",0,1.13166666666667,4,500,"gm09_156b"
0,2.38433537871277,25.5999999999985,3.54473528050108,0,"Travel","Large",0,1.13888888888889,4,450,"gm09_156b"
0,2.22287619021093,19.2000000000007,3.66106172867423,0,"Travel","Large",0,1.14611111111111,4,450,"gm09_156b"
10,4.02484728730467,491.400000000001,493.006222358361,0,"Foraging","Large",0,1.15722222222222,5,450,"gm09_156b"
0,1.06039536661618,10,2.00974878776594,0,"Surf","Large",0,1.29388888888889,5,500,"gm09_156b"
0,0.780627687588643,8,1.03193061408201,0,"Surf","Large",0,1.29694444444444,5,500,"gm09_156b"
0,0.875727329068162,7,1.05229040687593,0,"Surf","Large",0,1.29972222222222,5,500,"gm09_156b"
0,0.848702362620769,9,1.19643060930682,0,"Surf","Large",0,1.30194444444444,5,500,"gm09_156b"
0,1.35531801428372,5,0.702768847724641,0,"Surf","Large",0,1.31027777777778,5,500,"gm09_156b"
0,0.868496771699675,7.20000000000073,0.994352964411824,0,"Surf","Large",0,1.3125,5,500,"gm09_156b"
0,0.946007984206171,24,6.05954373833963,0,"Scouting","Large",0,1.31472222222222,5,500,"gm09_156b"
0,0.777159096664839,9.40000000000146,1.38598334171725,0,"Surf","Large",0,1.32194444444444,5,500,"gm09_156b"
0,1.14217098787269,5.79999999999927,0.590775119912463,0,"Surf","Large",0,1.33472222222222,5,500,"gm09_156b"
0,1.17113365933203,4.59999999999854,0.600043875863194,0,"Surf","Large",0,1.34083333333333,5,500,"gm09_156b"
1,0.879113713146749,9.40000000000146,1.34726280442655,0,"Surf","Large",0,1.34472222222222,5,500,"gm09_156b"
0,1.33382799400327,18.7999999999993,3.40359579664927,0,"Surf","Large",0,1.3475,5,400,"gm09_156b"
0,2.70769067464928,5.60000000000218,0.711720732787976,0,"Travel","Large",0,1.35972222222222,5,400,"gm09_156b"
0,2.25890389789016,10.4000000000015,1.61922859368748,0,"Travel","Large",0,1.36138888888889,5,400,"gm09_156b"
0,1.79273691621289,13,2.5879967965168,0,"Travel","Large",0,1.36444444444444,5,400,"gm09_156b"
0,1.97313145191714,10.3999999999978,1.74871594146184,0,"Travel","Large",0,1.36833333333333,5,400,"gm09_156b"
0,2.16754782764386,10,1.6344307670597,0,"Travel","Large",0,1.37138888888889,5,400,"gm09_156b"
0,2.24225920246249,12.1999999999971,2.29282025300666,0,"Travel","Large",0,1.37444444444444,5,400,"gm09_156b"
0,2.31758430484245,12.5999999999985,2.60865955761708,0,"Travel","Large",0,1.37805555555556,5,400,"gm09_156b"
0,2.41295150439345,12.3999999999978,2.3010827259426,0,"Travel","Large",0,1.38166666666667,5,250,"gm09_156b"
0,2.85674605312465,13.2000000000007,2.63480586342232,0,"Travel","Large",0,1.38527777777778,5,250,"gm09_156b"
0,2.51762770616293,12.7999999999993,2.61211725683962,0,"Travel","Large",0,1.38916666666667,5,250,"gm09_156b"
0,2.65808893194418,17.7999999999993,3.82306032659591,0,"Travel","Large",0,1.39277777777778,5,300,"gm09_156b"
0,2.6690245143385,15.2000000000007,3.23062589730328,0,"Travel","Large",0,1.39777777777778,5,250,"gm09_156b"
0,2.7431237255174,14,2.71126404021981,0,"Travel","Large",0,1.40222222222222,5,250,"gm09_156b"
0,2.76344519082262,16,3.64135132195762,0,"Travel","Large",0,1.40611111111111,5,250,"gm09_156b"
0,2.6905464459427,13.5999999999985,3.4086739834098,0,"Travel","Large",0,1.41083333333333,5.5,300,"gm09_156b"
0,2.58629830138636,13,2.75772687224217,0,"Travel","Large",0,1.41472222222222,5.5,300,"gm09_156b"
0,2.77345195599269,13.4000000000015,3.24017881357002,0,"Travel","Large",0,1.41833333333333,5.5,300,"gm09_156b"
0,2.99478787483951,16.8000000000029,3.49643247981072,0,"Travel","Large",0,1.42222222222222,5.5,250,"gm09_156b"
0,2.87590266297779,13.7999999999993,3.36762473847223,0,"Travel","Large",0,1.42694444444444,5.5,300,"gm09_156b"
0,3.61433365067024,16.5999999999985,3.0444368222265,0,"Travel","Large",0,1.43111111111111,6,300,"gm09_156b"
0,2.81363279557849,15,3.73297594573536,0,"Travel","Large",0,1.43583333333333,6,300,"gm09_156b"
0,3.00483042542396,13.8000000000029,3.3331283384716,0,"Travel","Large",0,1.44,6,350,"gm09_156b"
0,2.74293873938771,19.6000000000022,4.02806808624088,0,"Travel","Large",0,1.44388888888889,6,250,"gm09_156b"
0,2.65446268798975,16,3.60292708332912,0,"Travel","Large",0,1.44972222222222,6,250,"gm09_156b"
0,2.60967121998594,17,4.00753335236026,0,"Travel","Large",0,1.45416666666667,6,250,"gm09_156b"
9,3.67170812617953,481,429.424831776922,0,"Foraging","Large",30.0564351498516,1.48027777777778,5,400,"gm09_156b"
0,0.964869197829931,9,1.86213752623179,1,"Surf","Large",0,1.61388888888889,5,400,"gm09_156b"
0,0.847727644133848,7.59999999999854,0.957125055494075,1,"Surf","Large",0,1.61666666666667,5,400,"gm09_156b"
0,1.62328345004588,6.59999999999854,0.809592317091366,1,"Surf","Large",0,1.61944444444444,5.5,400,"gm09_156b"
0,0.844469576304367,8.20000000000073,1.28141483965675,1,"Surf","Large",57.9062764860604,1.62194444444444,5.5,500,"gm09_156b"
0,2.16101333913649,8.20000000000073,1.39394731769506,1,"Surf","Large",0,1.62472222222222,5.5,500,"gm09_156b"
0,0.915315068457611,9.80000000000291,1.48363524679057,1,"Surf","Large",61.2595929540571,1.62722222222222,5.5,500,"gm09_156b"
1,1.3577291271713,11.5999999999985,1.90613382304454,1,"Surf","Large",63.9374753383226,1.63027777777778,5.5,500,"gm09_156b"
0,1.11543137914615,12.6000000000022,2.50646299948344,1,"Surf","Large",0,1.63361111111111,5.5,450,"gm09_156b"
1,1.36593575017864,10,1.71445018360579,1,"Surf","Large",68.9884576074172,1.63777777777778,5.5,450,"gm09_156b"
0,1.7867785767223,8.40000000000146,1.32042557217098,1,"Surf","Large",0,1.64111111111111,6,450,"gm09_156b"
0,1.66255733411863,10.2000000000007,1.48052519844873,1,"Travel","Large",68.9884576074172,1.64388888888889,6,450,"gm09_156b"
0,1.76184739383422,10.7999999999993,1.70457162965072,1,"Travel","Large",81.2166092668426,1.64694444444444,6,500,"gm09_156b"
0,1.84742276334663,12.4000000000015,2.36387162646948,1,"Travel","Large",0,1.65,6,500,"gm09_156b"
0,1.53448353225364,11.6000000000022,2.09084876463778,1,"Travel","Large",82.1722157003708,1.65361111111111,6,500,"gm09_156b"
0,2.30628711421526,11.7999999999993,2.08505106517599,1,"Travel","Large",0,1.65722222222222,6,500,"gm09_156b"
0,2.06156313640116,13,2.39757233285848,1,"Travel","Large",82.9277599248692,1.66055555555556,6,450,"gm09_156b"
0,1.26829016044753,23.5999999999985,5.46809974298139,1,"Scouting","Large",92.8288284767366,1.66444444444444,6,450,"gm09_156b"
0,2.07137193106961,12.5999999999985,2.18572161233997,1,"Travel","Large",92.8288284767366,1.67111111111111,7,450,"gm09_156b"
0,2.59035252369257,13.4000000000015,2.52697065532784,1,"Travel","Large",94.8816909239186,1.67472222222222,7,450,"gm09_156b"
1,1.85954734354627,14.8000000000029,2.46834711507012,1,"Travel","Large",0,1.67861111111111,7,450,"gm09_156b"
0,2.5494921597186,17.2000000000007,2.57244814222269,1,"Travel","Large",96.0821333431193,1.68305555555556,7,550,"gm09_156b"
0,3.14456134960979,34.7999999999993,4.83344403755449,1,"Travel","Large",98.6015046165043,1.68805555555556,8,450,"gm09_156b"
